course_code,course_name,course_name_eng,professor_name,major_division,classification,grade,major_level,major_department,offering_department,day,start_time,end_time,location,credit,,
ENG1068,영어읽기와토론2,ENGLISH READING AND DISCUSSION 2,James H. Clitheroe,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,월,14:00:00,14:00:00,서울 인문관 308강의실,3,,
ENG1068,영어읽기와토론2,ENGLISH READING AND DISCUSSION 2,James H. Clitheroe,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,화,16:00:00,17:00:00,서울 인문관 308강의실,3,,
ENG1068,영어읽기와토론2,ENGLISH READING AND DISCUSSION 2,James H. Clitheroe,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,목,16:00:00,17:00:00,서울 인문관 308강의실,3,,
ENG1068,영어읽기와토론2,ENGLISH READING AND DISCUSSION 2,James H. Clitheroe,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,화,17:00:00,17:00:00,서울 인문관 308강의실,3,,
ENG1069,영미문학읽기,Reading British and American Literature,장혜선,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,화,13:00:00,14:00:00,서울 인문관 115강의실,3,,
ENG1069,영미문학읽기,Reading British and American Literature,장혜선,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,목,13:00:00,14:00:00,서울 인문관 115강의실,3,,
ENG1069,영미문학읽기,Reading British and American Literature,윤일환,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,수,15:00:00,15:00:00, 비지정(서울),3,,
ENG1069,영미문학읽기,Reading British and American Literature,윤일환,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,수,15:00:00,17:00:00,서울 인문관 308강의실,3,,
ENG1072,영어연극이론과실습캡스톤디자인,Capstone Design For English Drama Theory and Practice,챔사이통크리스다,전공심화,영역없음,1,100,영어영문학과,영어영문학과,월,16:00:00,17:00:00,서울 인문관 205강의실,2,,
ENG1072,영어연극이론과실습캡스톤디자인,Capstone Design For English Drama Theory and Practice,챔사이통크리스다,전공심화,영역없음,1,100,영어영문학과,영어영문학과,월,17:00:00,18:00:00,서울 인문관 205강의실,2,,
ENG2005,영어음운론,English Phonology,Hatcher Jr Richard John,전공핵심,영역없음,2,200,영어영문학과,영어영문학과,월,10:00:00,12:00:00,서울 인문관 115강의실,3,,
ENG2005,영어음운론,English Phonology,Hatcher Jr Richard John,전공핵심,영역없음,2,200,영어영문학과,영어영문학과,화,10:00:00,12:00:00,서울 인문관 115강의실,3,,
ENG2038,영국역사와문학,British Literature and History,이형섭,전공핵심,영역없음,2,200,영어영문학과,영어영문학과,수,16:00:00,17:00:00,서울 인문관 233강의실,3,,
ENG2038,영국역사와문학,British Literature and History,이형섭,전공핵심,영역없음,2,200,영어영문학과,영어영문학과,금,16:00:00,17:00:00,서울 인문관 233강의실,3,,
ENG2075,소설과현대,Modernity and the novel,김소연,전공핵심,영역없음,2,200,영어영문학과,영어영문학과,금,9:00:00,10:00:00,서울 인문관 233강의실,3,,
ENG2075,소설과현대,Modernity and the novel,김소연,전공핵심,영역없음,2,200,영어영문학과,영어영문학과,금,10:00:00,12:00:00,서울 인문관 233강의실,3,,
ENG2079,언어습득과영어학,Language Acquisition and English Linguistics,이미선,전공핵심,영역없음,2,200,영어영문학과,영어영문학과,화,13:00:00,14:00:00,서울 인문관 233강의실,3,,
ENG2079,언어습득과영어학,Language Acquisition and English Linguistics,이미선,전공핵심,영역없음,2,200,영어영문학과,영어영문학과,목,13:00:00,14:00:00,서울 인문관 233강의실,3,,
ENG2092,글로벌영어,Global English,James H. Clitheroe,전공심화,영역없음,2,200,영어영문학과,영어영문학과,화,14:00:00,16:00:00,서울 인문관 308강의실,3,,
ENG2092,글로벌영어,Global English,James H. Clitheroe,전공심화,영역없음,2,200,영어영문학과,영어영문학과,목,14:00:00,16:00:00,서울 인문관 308강의실,3,,
ENG2092,글로벌영어,Global English,James H. Clitheroe,전공심화,영역없음,2,200,영어영문학과,영어영문학과,월,14:00:00,16:00:00,서울 인문관 233강의실,3,,
ENG2092,글로벌영어,Global English,James H. Clitheroe,전공심화,영역없음,2,200,영어영문학과,영어영문학과,수,14:00:00,16:00:00,서울 인문관 233강의실,3,,
ENG3007,영어학개론,INTRODUCTION TO ENGLISH LINGUISTICS,김세영,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,화,10:00:00,12:00:00,서울 인문관 116강의실,3,,
ENG3007,영어학개론,INTRODUCTION TO ENGLISH LINGUISTICS,김세영,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,목,10:00:00,11:00:00,서울 인문관 116강의실,3,,
ENG3007,영어학개론,INTRODUCTION TO ENGLISH LINGUISTICS,김세영,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,목,11:00:00,12:00:00,서울 인문관 116강의실,3,,
ENG3007,영어학개론,INTRODUCTION TO ENGLISH LINGUISTICS,챔사이통크리스다,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,월,13:00:00,15:00:00,서울 인문관 205강의실,3,,
ENG3007,영어학개론,INTRODUCTION TO ENGLISH LINGUISTICS,김세영,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,화,14:00:00,16:00:00,서울 인문관 233강의실,3,,
ENG3007,영어학개론,INTRODUCTION TO ENGLISH LINGUISTICS,김세영,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,목,14:00:00,15:00:00,서울 인문관 233강의실,3,,
ENG3007,영어학개론,INTRODUCTION TO ENGLISH LINGUISTICS,챔사이통크리스다,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,월,15:00:00,16:00:00,서울 인문관 205강의실,3,,
ENG3007,영어학개론,INTRODUCTION TO ENGLISH LINGUISTICS,김세영,전공기초(필수),영역없음,1,100,영어영문학과,영어영문학과,목,15:00:00,16:00:00,서울 인문관 233강의실,3,,
ENG3073,영국사회와소설,British Novel and Society,박민영,전공핵심,영역없음,3,300,영어영문학과,영어영문학과,수,13:00:00,14:00:00,서울 인문관 116강의실,3,,
ENG3073,영국사회와소설,British Novel and Society,박민영,전공핵심,영역없음,3,300,영어영문학과,영어영문학과,수,14:00:00,16:00:00,서울 인문관 116강의실,3,,
ENG3083,제2언어습득과영어교육,Second language Acquisition and English Education,이신웅,전공핵심,영역없음,3,300,영어영문학과,영어영문학과,화,10:00:00,12:00:00,서울 인문관 308강의실,3,,
ENG3083,제2언어습득과영어교육,Second language Acquisition and English Education,이신웅,전공핵심,영역없음,3,300,영어영문학과,영어영문학과,목,13:00:00,14:00:00,서울 인문관 308강의실,3,,
ENG3091,영어쓰기캡스톤디자인,Writing for Capstone,James H. Clitheroe,전공심화,영역없음,4,400,영어영문학과,영어영문학과,화,13:00:00,14:00:00,서울 인문관 307강의실,3,,
ENG3091,영어쓰기캡스톤디자인,Writing for Capstone,James H. Clitheroe,전공심화,영역없음,4,400,영어영문학과,영어영문학과,목,13:00:00,14:00:00,서울 인문관 307강의실,3,,
ENG4004,영문학특강,Topics on English Literature,이근성,전공심화,영역없음,4,400,영어교육과,영어교육과,월,15:00:00,16:00:00,서울 사범대학본관 대강의실8(404),3,,
ENG4004,영문학특강,Topics on English Literature,이근성,전공심화,영역없음,4,400,영어교육과,영어교육과,월,16:00:00,18:00:00,서울 사범대학본관 대강의실8(404),3,,
ENG4007,영어학특강,Topics on English Linguistics,서영미,전공심화,영역없음,4,400,영어교육과,영어교육과,월,10:00:00,12:00:00,서울 사범대학본관 강의실(212),3,,
ENG4007,영어학특강,Topics on English Linguistics,서영미,전공심화,영역없음,4,400,영어교육과,영어교육과,수,10:00:00,12:00:00,서울 사범대학본관 강의실(212),3,,
ENG4017,실용영문법,Practical English Grammar,이광희,핵심교양,글로벌언어와문화영역,0,100,서울 대학,영어영문학과,,,,  ,3,,
ENG4017,실용영문법,Practical English Grammar,이광희,핵심교양,글로벌언어와문화영역,0,100,서울 대학,영어영문학과,,,,  ,3,,
ENG4017,실용영문법,Practical English Grammar,이영인,핵심교양,글로벌언어와문화영역,0,100,서울 대학,영어영문학과,화,16:00:00,17:00:00,서울 인문관 233강의실,3,,
ENG4017,실용영문법,Practical English Grammar,이영인,핵심교양,글로벌언어와문화영역,0,100,서울 대학,영어영문학과,화,17:00:00,19:00:00,서울 인문관 233강의실,3,,
ENG4075,언어심리와영어학,English Psycholinguistics,조태홍,전공심화,영역없음,3,400,영어영문학과,영어영문학과,수,10:00:00,12:00:00,서울 인문관 B104강의실,3,,
ENG4075,언어심리와영어학,English Psycholinguistics,조태홍,전공심화,영역없음,3,400,영어영문학과,영어영문학과,금,10:00:00,12:00:00,서울 인문관 B104강의실,3,,
ENG4085,영국역사와영어발달,English History and Development of the English Language,챔사이통크리스다,전공핵심,영역없음,2,200,영어영문학과,영어영문학과,수,9:00:00,10:00:00,서울 인문관 205강의실,3,,
ENG4085,영국역사와영어발달,English History and Development of the English Language,챔사이통크리스다,전공핵심,영역없음,2,200,영어영문학과,영어영문학과,수,10:00:00,11:00:00,서울 인문관 205강의실,3,,
ENG4095,셰익스피어,Shakespeare,이형섭,전공심화,영역없음,4,400,영어영문학과,영어영문학과,수,13:00:00,14:00:00,서울 인문관 233강의실,3,,
ENG4095,셰익스피어,Shakespeare,이형섭,전공심화,영역없음,4,400,영어영문학과,영어영문학과,금,13:00:00,14:00:00,서울 인문관 233강의실,3,,
ENG4097,언어학과언어장애,Linguistic perspectives on language disorders,이미선,전공심화,영역없음,4,400,영어영문학과,영어영문학과,화,10:00:00,12:00:00,서울 인문관 233강의실,3,,
ENG4097,언어학과언어장애,Linguistic perspectives on language disorders,이미선,전공심화,영역없음,4,400,영어영문학과,영어영문학과,목,10:00:00,12:00:00,서울 인문관 233강의실,3,,
FET1001,스마트에너지와지속가능한미래,Smart Energy and Sustainable Future,김성희,핵심교양,과학과기술영역,0,100,서울 대학,전기공학전공,,,,  ,3,,
FET1001,스마트에너지와지속가능한미래,Smart Energy and Sustainable Future,김성희,핵심교양,과학과기술영역,0,100,서울 대학,전기공학전공,,,,  ,3,,
FET1001,스마트에너지와지속가능한미래,Smart Energy and Sustainable Future,김성희,전공핵심,과학과기술영역,1,100,서울 대학,전기공학전공,,,,  ,3,,
FET1001,스마트에너지와지속가능한미래,Smart Energy and Sustainable Future,김성희,전공핵심,과학과기술영역,1,100,서울 대학,전기공학전공,,,,  ,3,,
FET3003,에너지기후변화정책연구,Energy Policy Solutions for Climate Change,박수황,전공핵심,영역없음,3,300,미래전기에너지신기술융합전공,미래전기에너지신기술융합전공,금,16:00:00,17:00:00,서울 제2공학관 502강의실,3,,
FET3003,에너지기후변화정책연구,Energy Policy Solutions for Climate Change,박수황,전공핵심,영역없음,3,300,미래전기에너지신기술융합전공,미래전기에너지신기술융합전공,금,17:00:00,19:00:00,서울 제2공학관 502강의실,3,,
FET4001,에너지신산업이슈연구,Special topics on Energy industry,"배성우,장문석",전공심화,영역없음,4,400,전기공학전공,전기공학전공,,,, 비지정(서울),3,,
FET4001,에너지신산업이슈연구,Special topics on Energy industry,"배성우,장문석",전공심화,영역없음,4,400,전기공학전공,전기공학전공,,,, 비지정(서울),3,,
FET4001,에너지신산업이슈연구,Special topics on Energy industry,"배성우,장문석",전공심화,영역없음,4,400,전기공학전공,전기공학전공,,,, 비지정(서울),3,,
FET4001,에너지신산업이슈연구,Special topics on Energy industry,"배성우,장문석",전공심화,영역없음,4,400,전기공학전공,전기공학전공,,,, 비지정(서울),3,,
FET4002,스마트그리드,Smart Grid,"배성우,장문석",전공심화,영역없음,4,400,전기공학전공,전기공학전공,,,, 비지정(서울),3,,
FET4002,스마트그리드,Smart Grid,"배성우,장문석",전공심화,영역없음,4,400,전기공학전공,전기공학전공,,,, 비지정(서울),3,,
FET4002,스마트그리드,Smart Grid,"배성우,장문석",전공심화,영역없음,4,400,전기공학전공,전기공학전공,,,, 비지정(서울),3,,
FET4002,스마트그리드,Smart Grid,"배성우,장문석",전공심화,영역없음,4,400,전기공학전공,전기공학전공,,,, 비지정(서울),3,,
FET4004,광전에너지변환소자,Optoelectronic Energy Conversion Devices,이성민,전공심화,영역없음,4,400,전기공학전공,전기공학전공,,,, 비지정(서울),3,,
FET4004,광전에너지변환소자,Optoelectronic Energy Conversion Devices,이성민,전공심화,영역없음,4,400,전기공학전공,전기공학전공,,,, 비지정(서울),3,,
FET4004,광전에너지변환소자,Optoelectronic Energy Conversion Devices,이성민,전공심화,영역없음,4,400,전기공학전공,전기공학전공,,,, 비지정(서울),3,,
FET4004,광전에너지변환소자,Optoelectronic Energy Conversion Devices,이성민,전공심화,영역없음,4,400,전기공학전공,전기공학전공,,,, 비지정(서울),3,,
F-N1006,생활일반화학,Living General Chemistry ,채선희,전공기초(필수),영역없음,1,100,식품영양학과,식품영양학과,화,10:00:00,12:00:00,서울 생활과학관 HECO HALL강의실,3,,
F-N1006,생활일반화학,Living General Chemistry ,채선희,전공기초(필수),영역없음,1,100,식품영양학과,식품영양학과,수,10:00:00,12:00:00,서울 생활과학관 B34-B103,3,,
F-N2006,영양생리학,Nutrition Physiology,고광웅,전공핵심,영역없음,2,200,식품영양학과,식품영양학과,월,10:00:00,12:00:00,서울 생활과학관 B34-B103,3,,
F-N2006,영양생리학,Nutrition Physiology,고광웅,전공핵심,영역없음,2,200,식품영양학과,식품영양학과,화,10:00:00,12:00:00,서울 생활과학관 B34-B103,3,,
F-N2008,식품미생물학,Food Microbiology,Hyunsook Kim,전공핵심,영역없음,2,200,식품영양학과,식품영양학과,월,13:00:00,14:00:00,서울 생활과학관 702강의실,3,,
F-N2008,식품미생물학,Food Microbiology,Hyunsook Kim,전공핵심,영역없음,2,200,식품영양학과,식품영양학과,목,14:00:00,16:00:00,서울 생활과학관 B34-B103,3,,
F-N2017,생활주기영양학,Nutrition During The Life Cycle,최정은,전공심화,영역없음,3,300,식품영양학과,식품영양학과,금,9:00:00,10:00:00,서울 생활과학관 B34-B101,3,,
F-N2017,생활주기영양학,Nutrition During The Life Cycle,최정은,전공심화,영역없음,3,300,식품영양학과,식품영양학과,금,10:00:00,12:00:00,서울 생활과학관 B34-B101,3,,
F-N3003,생화학2,Biochemistry 2,Hyunsook Kim,전공심화,영역없음,3,300,식품영양학과,식품영양학과,화,10:00:00,12:00:00,서울 생활과학관 702강의실,3,,
F-N3003,생화학2,Biochemistry 2,Hyunsook Kim,전공심화,영역없음,3,300,식품영양학과,식품영양학과,목,10:00:00,12:00:00,서울 생활과학관 702강의실,3,,
F-N3016,고급영양학실험,Advanced Nutrition Lab.,고광웅,전공심화,영역없음,3,300,식품영양학과,식품영양학과,금,13:00:00,17:00:00,서울 생활과학관 고급영양학실험실,2,,
F-N3018,실험조리,EXPERIMENTAL FOOD,채선희,전공핵심,영역없음,2,200,식품영양학과,식품영양학과,화,13:00:00,17:00:00,서울 생활과학관 605강의실,2,,
F-N3018,실험조리,EXPERIMENTAL FOOD,채선희,전공핵심,영역없음,2,200,식품영양학과,식품영양학과,수,13:00:00,17:00:00,서울 생활과학관 HECO HALL강의실,2,,
F-N3020,영양소대사,Nutrition Metabolism,고광웅,전공핵심,영역없음,3,300,식품영양학과,식품영양학과,월,15:00:00,16:00:00,서울 생활과학관 컴퓨터실,3,,
F-N3020,영양소대사,Nutrition Metabolism,고광웅,전공핵심,영역없음,3,300,식품영양학과,식품영양학과,월,16:00:00,18:00:00,서울 생활과학관 컴퓨터실,3,,
F-N3023,임상영양학실험,Clinical Nutrition Lab.,박용순,전공심화,영역없음,3,300,식품영양학과,식품영양학과,수,13:00:00,14:00:00,서울 생활과학관 B34-B103,2,,
F-N3023,임상영양학실험,Clinical Nutrition Lab.,박용순,전공심화,영역없음,3,300,식품영양학과,식품영양학과,수,14:00:00,16:00:00,서울 생활과학관 B34-B103,2,,
F-N3027,발효식품학,Food Fermentology,이광연,전공핵심,영역없음,3,300,식품영양학과,식품영양학과,월,9:00:00,10:00:00,서울 생활과학관 206강의실,3,,
F-N3027,발효식품학,Food Fermentology,이광연,전공핵심,영역없음,3,300,식품영양학과,식품영양학과,월,10:00:00,12:00:00,서울 생활과학관 206강의실,3,,
F-N3028,식품위생관계법규,FOOD SAFETY LAW,엄애선,전공심화,영역없음,4,400,식품영양학과,식품영양학과,화,9:00:00,10:00:00,서울 생활과학관 206강의실,3,,
F-N3028,식품위생관계법규,FOOD SAFETY LAW,엄애선,전공심화,영역없음,4,400,식품영양학과,식품영양학과,목,10:00:00,12:00:00,서울 생활과학관 206강의실,3,,
F-N4001,식품화학,Food Chemistry,신원선,전공핵심,영역없음,3,300,식품영양학과,식품영양학과,화,15:00:00,16:00:00,서울 생활과학관 605강의실,3,,
F-N4001,식품화학,Food Chemistry,신원선,전공핵심,영역없음,3,300,식품영양학과,식품영양학과,화,16:00:00,18:00:00,서울 생활과학관 605강의실,3,,
F-N4015,영양판정,Nutrition Assessment,이석화,전공핵심,영역없음,4,400,식품영양학과,식품영양학과,월,9:00:00,10:00:00,서울 생활과학관 605강의실,3,,
F-N4015,영양판정,Nutrition Assessment,이석화,전공핵심,영역없음,4,400,식품영양학과,식품영양학과,월,10:00:00,12:00:00,서울 생활과학관 605강의실,3,,
F-N4018,영양사현장실습,Dietitian Practice,고광웅,전공심화,영역없음,4,400,식품영양학과,식품영양학과,,,, 비지정(서울),2,,
F-N4022,급식경영학,FOOD SERVICE MANAGEMENT,김현숙,전공핵심,영역없음,4,400,식품영양학과,식품영양학과,월,13:00:00,14:00:00,서울 생활과학관 HECO HALL강의실,3,,
F-N4022,급식경영학,FOOD SERVICE MANAGEMENT,김현숙,전공핵심,영역없음,4,400,식품영양학과,식품영양학과,월,14:00:00,16:00:00,서울 생활과학관 HECO HALL강의실,3,,
F-N4023,기능성식품과제품개발,Functional Foods & Product Development,임지영,전공심화,영역없음,4,400,식품영양학과,식품영양학과,화,15:00:00,16:00:00,서울 생활과학관 206강의실,3,,
F-N4023,기능성식품과제품개발,Functional Foods & Product Development,임지영,전공심화,영역없음,4,400,식품영양학과,식품영양학과,화,16:00:00,18:00:00,서울 생활과학관 206강의실,3,,
FRE1055,기초프랑스어,Basic French,서덕렬,핵심교양,글로벌언어와문화영역,0,100,서울 대학,글로벌문화통상학부,목,13:00:00,14:00:00,서울 제1공학관 604강의실(녹화전용),3,,
FRE1055,기초프랑스어,Basic French,서덕렬,핵심교양,글로벌언어와문화영역,0,100,서울 대학,글로벌문화통상학부,목,14:00:00,16:00:00,서울 제1공학관 604강의실(녹화전용),3,,
FRE1055,기초프랑스어,Basic French,문규영,핵심교양,글로벌언어와문화영역,0,100,서울 대학,글로벌문화통상학부,수,16:00:00,17:00:00,서울 제1공학관 409강의실,3,,
FRE1055,기초프랑스어,Basic French,문규영,핵심교양,글로벌언어와문화영역,0,100,서울 대학,글로벌문화통상학부,수,17:00:00,19:00:00,서울 제1공학관 409강의실,3,,
FUT1008,인문대생을위한창의적프로그래밍,Creative Programming for Humanities Students,최승호,핵심교양,인문과예술영역,0,100,서울 대학,미래인문학교육인증센터,월,16:00:00,19:00:00, 인문관 107강의실,3,,
FUT2003,디지털게임과현대사회,Digital Games and Modern Society,김은정,핵심교양,미래산업과창업영역,0,100,서울 대학,미래인문학교육인증센터,화,9:00:00,11:00:00,서울 인문관 318강의실,3,,
FUT2003,디지털게임과현대사회,Digital Games and Modern Society,김은정,핵심교양,미래산업과창업영역,0,100,서울 대학,미래인문학교육인증센터,화,11:00:00,12:00:00,서울 인문관 318강의실,3,,
FUT2007,테크노사이언스가만드는세상,Technoscience-Built World,박민아,핵심교양,과학과기술영역,0,100,서울 대학,미래인문학교육인증센터,월,13:00:00,14:00:00,서울 인문관 318강의실,3,,
FUT2007,테크노사이언스가만드는세상,Technoscience-Built World,박민아,핵심교양,과학과기술영역,0,100,서울 대학,미래인문학교육인증센터,월,14:00:00,16:00:00,서울 인문관 318강의실,3,,
FUT2009,네트워크사회를위한미래인문학,Future Humanities for Network Society,오경준,핵심교양,인문과예술영역,0,100,서울 대학,미래인문학교육인증센터,금,13:00:00,14:00:00,서울 인문관 318강의실,3,,
FUT2009,네트워크사회를위한미래인문학,Future Humanities for Network Society,오경준,핵심교양,인문과예술영역,0,100,서울 대학,미래인문학교육인증센터,금,14:00:00,16:00:00,서울 인문관 318강의실,3,,
FUT2011,사회적상상력을여는소통과혁신의수사학,Rhetoric of Communication and Innovation for Social Imagination,조명희,핵심교양,미래산업과창업영역,0,100,서울 대학,미래인문학교육인증센터,금,9:00:00,10:00:00,서울 인문관 312강의실,3,,
FUT2011,사회적상상력을여는소통과혁신의수사학,Rhetoric of Communication and Innovation for Social Imagination,조명희,핵심교양,미래산업과창업영역,0,100,서울 대학,미래인문학교육인증센터,금,10:00:00,12:00:00,서울 인문관 312강의실,3,,
FUT2014,데이터시각화,Data Visualization,계승철,핵심교양,과학과기술영역,0,100,서울 대학,미래인문학교육인증센터,목,13:00:00,16:00:00, 인문관 107강의실,3,,
FUT2014,데이터시각화,Data Visualization,한지은,전공심화,영역없음,3,300,정보공학전공,정보공학전공,화,19:00:00,20:00:00,서울 제2공학관 정석현 PC 1,3,,
FUT2014,데이터시각화,Data Visualization,한지은,전공심화,영역없음,3,300,정보공학전공,정보공학전공,화,19:00:00,20:00:00,서울 제2공학관 정석현 PC 1,3,,
FUT2014,데이터시각화,Data Visualization,한지은,전공심화,영역없음,3,300,정보공학전공,정보공학전공,화,20:00:00,22:00:00,서울 제2공학관 정석현 PC 1,3,,
FUT2014,데이터시각화,Data Visualization,한지은,전공심화,영역없음,3,300,정보공학전공,정보공학전공,화,20:00:00,22:00:00,서울 제2공학관 정석현 PC 1,3,,
FUT3001,아트테크놀로지캡스톤디자인,Art & Technology Capstone Design,정은기,핵심교양,미래산업과창업영역,0,100,서울 대학,미래인문학교육인증센터,목,16:00:00,19:00:00,서울 인문관 116강의실,3,,
FUT3002,인문학으로예술읽기,Reading Arts with Humanities,천미림,핵심교양,인문과예술영역,0,100,서울 대학,미래인문학교육인증센터,수,13:00:00,14:00:00,서울 인문관 318강의실,3,,
FUT3002,인문학으로예술읽기,Reading Arts with Humanities,천미림,핵심교양,인문과예술영역,0,100,서울 대학,미래인문학교육인증센터,수,14:00:00,15:00:00,서울 인문관 318강의실,3,,
FUT3003,마음을사로잡는정보스토리텔링,Information Storytelling for Persuasive Communication,김은정,핵심교양,미래산업과창업영역,0,100,서울 대학,미래인문학교육인증센터,화,13:00:00,15:00:00,서울 인문관 318강의실,3,,
FUT3003,마음을사로잡는정보스토리텔링,Information Storytelling for Persuasive Communication,김은정,핵심교양,미래산업과창업영역,0,100,서울 대학,미래인문학교육인증센터,화,15:00:00,16:00:00,서울 인문관 318강의실,3,,
FUT3005,엔지니어를위한실용영작문,English Practical Writing for Engineers,임동진,핵심교양,글로벌언어와문화영역,0,100,서울 대학,미래인문학교육인증센터,목,9:00:00,10:00:00,서울 인문관 318강의실,3,,
FUT3005,엔지니어를위한실용영작문,English Practical Writing for Engineers,임동진,핵심교양,글로벌언어와문화영역,0,100,서울 대학,미래인문학교육인증센터,목,10:00:00,12:00:00,서울 인문관 318강의실,3,,
FUT3008,인류세시대를위한미래인문학,Future Humanities for the Age of Anthropocene,김성희,핵심교양,사회와세계영역,0,100,서울 대학,미래인문학교육인증센터,수,16:00:00,17:00:00,서울 인문관 318강의실,3,,
FUT3008,인류세시대를위한미래인문학,Future Humanities for the Age of Anthropocene,김성희,핵심교양,사회와세계영역,0,100,서울 대학,미래인문학교육인증센터,수,17:00:00,19:00:00,서울 인문관 318강의실,3,,
FUT3010,"공정한시민을위한미디어리터러시:팩트,믿음,재미","Media Literacy for a Fair Citizen : Fact, Faith, Fun",신성환,핵심교양,사회와세계영역,0,100,서울 대학,미래인문학교육인증센터,월,13:00:00,14:00:00,서울 인문관 312강의실,3,,
FUT3010,"공정한시민을위한미디어리터러시:팩트,믿음,재미","Media Literacy for a Fair Citizen : Fact, Faith, Fun",신성환,핵심교양,사회와세계영역,0,100,서울 대학,미래인문학교육인증센터,월,14:00:00,16:00:00,서울 인문관 312강의실,3,,
FUT3013,인문대생을위한앱프로그래밍,Application Programming for Humanities Students,이주호,핵심교양,과학과기술영역,0,100,서울 대학,미래인문학교육인증센터,목,9:00:00,12:00:00, 인문관 107강의실,3,,
FUT4002,공학영어캡스톤디자인,Capstone Design of Engineering English,임동진,핵심교양,글로벌언어와문화영역,0,100,서울 대학,미래인문학교육인증센터,월,9:00:00,10:00:00,서울 인문관 318강의실,3,,
FUT4002,공학영어캡스톤디자인,Capstone Design of Engineering English,임동진,핵심교양,글로벌언어와문화영역,0,100,서울 대학,미래인문학교육인증센터,월,10:00:00,12:00:00,서울 인문관 318강의실,3,,
FUT4003,한국테크노사이언스혁신의역사,Innovation History of Korean Technoscience,박민아,핵심교양,과학과기술영역,0,100,서울 대학,미래인문학교육인증센터,화,16:00:00,17:00:00,서울 인문관 318강의실,3,,
FUT4003,한국테크노사이언스혁신의역사,Innovation History of Korean Technoscience,박민아,핵심교양,과학과기술영역,0,100,서울 대학,미래인문학교육인증센터,화,17:00:00,19:00:00,서울 인문관 318강의실,3,,
GEN0041,현대사회와나의삶,Modern Society and My Life,이유신,핵심교양,사회와세계영역,0,100,서울 대학,사회학과,월,13:00:00,14:00:00,서울 사회과학관 304강의실,3,,
GEN0041,현대사회와나의삶,Modern Society and My Life,이유신,핵심교양,사회와세계영역,0,100,서울 대학,사회학과,월,14:00:00,16:00:00,서울 사회과학관 304강의실,3,,
GEN0072,일반화학및실험,General Chemistry & Experiment,김민경,전공기초(필수),영역없음,1,100,바이오메디컬공학전공,화학과,화,9:00:00,11:00:00,서울 제1공학관 304강의실,3,,
GEN0072,일반화학및실험,General Chemistry & Experiment,김민경,전공기초(필수),영역없음,1,100,바이오메디컬공학전공,화학과,금,13:00:00,15:00:00,서울 자연과학관 일반화학실험실1(114),3,,
GEN0072,일반화학및실험,General Chemistry & Experiment,이경림,전공핵심,영역없음,1,200,글로벌 CEO 창업 융합전공,글로벌 CEO 창업 융합전공,목,15:00:00,17:00:00,서울 자연과학관 203강의실,3,,
GEN0072,일반화학및실험,General Chemistry & Experiment,이경림,전공핵심,영역없음,1,200,글로벌 CEO 창업 융합전공,글로벌 CEO 창업 융합전공,목,17:00:00,19:00:00,서울 자연과학관 일반화학실험실3(121),3,,
GEN0075,일반생물학2,General Biology 2,Ivana Karanovic,전공기초(필수),영역없음,1,100,생명과학과,생명과학과,월,13:00:00,14:00:00,서울 자연과학관 123강의실,3,,
GEN0075,일반생물학2,General Biology 2,채지형,전공기초(필수),영역없음,1,100,생명과학과,생명과학과,월,13:00:00,14:00:00,서울 자연과학관 B115강의실,3,,
GEN0075,일반생물학2,General Biology 2,Ivana Karanovic,전공기초(필수),영역없음,1,100,생명과학과,생명과학과,월,14:00:00,16:00:00,서울 자연과학관 123강의실,3,,
GEN0075,일반생물학2,General Biology 2,채지형,전공기초(필수),영역없음,1,100,생명과학과,생명과학과,월,14:00:00,16:00:00,서울 자연과학관 B115강의실,3,,
GEN0077,일반생물학실험2,General Biology Lab. 2,채지형,전공기초(필수),영역없음,1,100,생명과학과,생명과학과,금,13:00:00,15:00:00,서울 자연과학관 생명과학실험실1(535),1,,
GEN0077,일반생물학실험2,General Biology Lab. 2,채지형,전공기초(필수),영역없음,1,100,생명과학과,생명과학과,금,15:00:00,17:00:00,서울 자연과학관 생명과학실험실2(635),1,,
GEN0077,일반생물학실험2,General Biology Lab. 2,"진언선,채지형",전공기초(필수),영역없음,1,100,생명과학과,생명과학과,수,15:00:00,17:00:00,서울 자연과학관 생명과학실험실1(535),1,,
GEN0077,일반생물학실험2,General Biology Lab. 2,"진언선,채지형",전공기초(필수),영역없음,1,100,생명과학과,생명과학과,수,15:00:00,17:00:00,서울 자연과학관 생명과학실험실2(635),1,,
